t,x,y,doc_id,hilbert_idx
3412907,121,129,md_34900,32706
3412908,122,130,md_34900,32712
3412909,123,131,md_34900,32714
3412910,124,131,md_34900,32757
3412911,126,130,md_34900,32754
3412912,127,130,md_34900,32753
3412913,129,130,md_34900,32781
3412914,130,130,md_34900,32776
3412915,131,129,md_34900,32774
3412916,132,129,md_34900,32825
3412917,133,129,md_34900,32824
3412918,134,129,md_34900,32829
3412919,135,129,md_34900,32830
3412921,137,128,md_34900,32833
3412922,138,128,md_34900,32846
3412924,140,127,md_34900,54533
3412925,142,127,md_34900,54531
3412926,144,127,md_34900,54527
3412927,145,127,md_34900,54526
3412928,146,126,md_34900,54514
3412929,147,126,md_34900,54515
3412930,148,125,md_34900,54497
3412931,149,125,md_34900,54498
3412933,151,126,md_34900,54505
3412934,152,128,md_34900,33728
3412935,154,127,md_34900,54291
3412936,157,122,md_34900,54327
3412950,208,117,md_34900,52755
3412962,193,120,md_34900,53185
3412963,193,121,md_34900,53186
3412999,154,126,md_34900,54290
3413000,153,127,md_34900,54292
3413002,151,127,md_34900,54506
3413003,150,126,md_34900,54504
3413004,149,128,md_34900,33713
3413005,148,126,md_34900,54510
3413006,147,125,md_34900,54516
3413007,146,126,md_34900,54514
3413008,145,127,md_34900,54526
3413009,144,127,md_34900,54527
3413010,142,126,md_34900,54530
3413011,141,127,md_34900,54532
3413012,140,127,md_34900,54533
3413013,139,127,md_34900,54586
3413014,138,127,md_34900,54587
3413015,137,128,md_34900,32833
3413016,136,128,md_34900,32832
3413017,135,128,md_34900,32831
3413018,134,130,md_34900,32818
3413019,133,128,md_34900,32827
3413020,132,128,md_34900,32826
3413021,131,129,md_34900,32774
3413022,130,129,md_34900,32775
3413023,129,131,md_34900,32780
3413024,127,131,md_34900,32752
3413025,125,131,md_34900,32756
3413026,125,129,md_34900,32760
3413027,124,132,md_34900,32736
3413028,123,132,md_34900,32735
3413029,122,130,md_34900,32712
3413030,121,129,md_34900,32706
3413031,120,129,md_34900,32705
3413033,118,129,md_34900,32701
3413034,117,129,md_34900,32690
3413035,115,131,md_34900,32672
3413037,113,129,md_34900,32680
3413039,112,129,md_34900,32681
3413040,110,129,md_34900,31831
3413041,109,129,md_34900,31826
3413042,107,129,md_34900,31820
3413044,106,130,md_34900,31816
3413046,104,129,md_34900,31811
3413047,103,129,md_34900,31806
3413048,101,129,md_34900,31800
3413049,100,129,md_34900,31801
3413050,99,129,md_34900,31750
3413051,98,129,md_34900,31751
3413053,97,129,md_34900,31746
3413054,95,129,md_34900,31740
3413055,94,130,md_34900,31736
3412623,11,252,md_34901,21919
3412625,10,247,md_34901,21971
3412626,12,247,md_34901,21967
3412628,14,247,md_34901,21953
3412629,16,247,md_34901,22079
3412630,17,247,md_34901,22078
3412631,20,247,md_34901,22063
3412632,21,248,md_34901,22139
3412633,22,247,md_34901,22059
3412634,25,247,md_34901,22228
3412635,27,247,md_34901,22224
3412637,29,247,md_34901,22222
3412638,31,247,md_34901,22208
3412639,33,247,md_34901,22846
3412640,34,247,md_34901,22833
3412641,35,247,md_34901,22832
3412642,37,247,md_34901,22828
3412643,39,247,md_34901,22826
3412644,41,247,md_34901,22996
3412645,42,247,md_34901,22995
3412646,43,247,md_34901,22992
3412647,45,247,md_34901,22990
3412648,48,247,md_34901,23103
3412650,49,247,md_34901,23102
3412651,51,248,md_34901,23109
3412652,53,247,md_34901,23084
3412653,55,248,md_34901,23167
3412654,56,247,md_34901,23253
3412655,57,248,md_34901,23171
3412656,60,248,md_34901,23226
3412657,61,249,md_34901,23224
3412658,62,249,md_34901,23229
3412659,64,248,md_34901,25920
3412660,66,248,md_34901,25924
3412662,68,249,md_34901,25977
3412663,72,247,md_34901,26069
3412664,73,249,md_34901,25986
3412666,76,250,md_34901,26038
3412667,77,250,md_34901,26039
3412668,81,252,md_34901,26193
3412669,81,251,md_34901,26188
3412670,82,252,md_34901,26206
3412671,83,251,md_34901,26186
3412672,85,252,md_34901,26209
3412673,86,252,md_34901,26222
3412675,88,253,md_34901,26259
3412676,91,253,md_34901,26268
3412677,92,254,md_34901,26276
3412678,92,255,md_34901,26277
3412679,96,254,md_34901,26964
3412680,97,254,md_34901,26967
3412681,98,254,md_34901,26968
3412682,99,255,md_34901,26970
3412683,100,255,md_34901,26981
3412684,102,255,md_34901,26985
3412685,105,256,md_34901,235113
3412686,106,255,md_34901,27033
3412687,106,256,md_34901,235110
3412688,108,257,md_34901,235099
3412689,112,257,md_34901,234923
3412690,112,256,md_34901,234922
3412691,114,257,md_34901,234919
3412692,115,257,md_34901,234916
3412693,118,257,md_34901,234903
3412694,119,257,md_34901,234900
3412695,120,257,md_34901,234859
3412696,121,257,md_34901,234856
3412697,124,257,md_34901,234843
3412698,125,257,md_34901,234840
3412699,127,257,md_34901,234836
3412700,129,257,md_34901,223912
3412701,132,257,md_34901,223899
3412702,133,257,md_34901,223896
3412703,135,256,md_34901,223893
3412704,137,256,md_34901,223849
3412706,140,256,md_34901,223834
3412707,142,255,md_34901,38313
3412708,144,255,md_34901,38485
3412709,147,255,md_34901,38490
3412710,148,255,md_34901,38501
3412711,149,254,md_34901,38503
3412712,152,253,md_34901,38547
3412713,154,253,md_34901,38557
3412714,155,254,md_34901,38555
3412715,156,253,md_34901,38563
3412716,159,252,md_34901,38575
3412717,162,252,md_34901,39262
3412718,163,252,md_34901,39263
3412719,164,250,md_34901,39286
3412720,166,251,md_34901,39283
3412721,168,251,md_34901,39311
3412722,170,251,md_34901,39307
3412723,171,250,md_34901,39305
3412724,172,250,md_34901,39350
3412725,175,250,md_34901,39345
3412726,177,249,md_34901,39490
3412727,178,249,md_34901,39495
3412728,180,249,md_34901,39545
3412729,181,249,md_34901,39544
3412730,183,248,md_34901,39551
3412731,184,248,md_34901,39552
3412732,186,247,md_34901,39635
3412733,189,247,md_34901,39630
3412734,191,247,md_34901,39616
3412735,192,247,md_34901,42303
3412736,194,246,md_34901,42290
3412737,196,246,md_34901,42286
3412738,197,246,md_34901,42285
3412739,199,245,md_34901,42278
3412740,201,245,md_34901,42456
3412741,204,244,md_34901,42442
3412743,206,244,md_34901,42438
3412744,208,244,md_34901,42554
3412745,211,244,md_34901,42549
3412746,212,244,md_34901,42528
3412747,213,244,md_34901,42531
3412748,215,242,md_34901,42521
3412749,217,242,md_34901,42727
3412751,220,242,md_34901,42740
3412752,223,241,md_34901,42748
3412753,224,242,md_34901,43268
3412754,226,241,md_34901,43277
3412755,227,241,md_34901,43276
3412756,229,241,md_34901,43282
3412757,231,241,md_34901,43286
3412758,234,241,md_34901,43501
3412759,235,240,md_34901,43503
3412760,236,240,md_34901,43504
3412761,238,239,md_34901,43179
3412762,240,239,md_34901,43861
3412763,241,239,md_34901,43860
3412765,244,239,md_34901,43855
3412767,248,238,md_34901,43838
3412768,250,238,md_34901,43832
3412769,251,238,md_34901,43833
3412771,254,238,md_34901,43778
3412772,257,238,md_34901,130813
3412773,258,236,md_34901,130806
3412774,261,236,md_34901,130787
3412775,261,237,md_34901,130786
3412776,263,234,md_34901,130777
3412777,265,235,md_34901,130596
3412778,267,235,md_34901,130592
3412779,268,236,md_34901,130570
3412780,270,235,md_34901,130617
3412781,272,234,md_34901,130500
3412782,274,234,md_34901,130504
3412783,275,233,md_34901,130508
3412784,276,233,md_34901,130513
3412785,278,233,md_34901,130519
3412786,280,233,md_34901,130345
3412788,282,233,md_34901,130349
3412789,285,232,md_34901,130353
3412790,287,231,md_34901,130368
3412792,289,231,md_34901,129086
3412793,291,230,md_34901,129075
3412794,293,231,md_34901,129068
3412795,295,231,md_34901,129066
3412797,297,230,md_34901,129239
3412798,299,230,md_34901,129233
3412799,301,230,md_34901,129229
3412800,302,229,md_34901,129223
3412801,304,229,md_34901,129299
3412802,306,228,md_34901,129310
3412803,307,228,md_34901,129311
3412804,308,228,md_34901,129312
3412805,310,228,md_34901,129326
3412806,312,228,md_34901,129402
3412807,313,226,md_34901,129351
3412808,314,227,md_34901,129353
3412809,315,226,md_34901,129355
3412810,318,226,md_34901,129368
3412811,319,226,md_34901,129369
3412812,320,226,md_34901,116390
3412813,321,226,md_34901,116391
3412814,324,225,md_34901,116403
3412815,325,225,md_34901,116402
3412816,327,225,md_34901,116412
3412817,327,224,md_34901,116415
3412818,330,223,md_34901,117051
3412820,332,223,md_34901,116997
3412821,334,223,md_34901,116995
3412822,336,223,md_34901,116991
3412823,338,223,md_34901,116977
3412824,338,222,md_34901,116978
3412825,340,221,md_34901,116961
3412826,342,221,md_34901,116967
3412827,343,222,md_34901,116969
3412829,344,220,md_34901,116762
3412830,347,220,md_34901,116767
3412831,348,220,md_34901,116746
3412832,349,220,md_34901,116745
3412833,351,220,md_34901,116741
3412834,353,220,md_34901,118097
3412835,354,219,md_34901,118091
3412836,355,219,md_34901,118090
3412837,357,218,md_34901,118135
3412838,359,218,md_34901,118129
3412839,360,218,md_34901,118158
3412840,362,218,md_34901,118152
3412841,362,217,md_34901,118151
3412842,364,217,md_34901,118201
3412843,366,217,md_34901,118205
3412844,368,217,md_34901,118337
3412845,369,217,md_34901,118338
3412846,370,216,md_34901,118340
3412847,372,216,md_34901,118394
3412848,374,217,md_34901,118397
3412849,374,215,md_34901,118315
3412850,376,215,md_34901,118485
3412851,378,215,md_34901,118483
3412852,379,215,md_34901,118480
3412853,381,215,md_34901,118478
3412854,382,214,md_34901,118466
3412855,383,214,md_34901,118467
3412856,385,213,md_34901,113426
3412857,387,213,md_34901,113436
3412858,388,212,md_34901,113440
3412859,389,212,md_34901,113441
3412860,391,212,md_34901,113455
3412861,392,212,md_34901,113530
3412862,394,212,md_34901,113526
3412863,395,212,md_34901,113525
3412864,396,212,md_34901,113504
3412866,398,212,md_34901,113508
3412867,400,211,md_34901,112805
3412868,402,212,md_34901,112796
3412870,404,211,md_34901,112821
3412871,407,211,md_34901,112826
3412872,408,211,md_34901,112847
3412873,409,210,md_34901,112845
3412874,410,210,md_34901,112840
3412875,411,210,md_34901,112841
3412876,413,209,md_34901,112888
3412877,414,209,md_34901,112893
3412878,415,209,md_34901,112894
3412879,417,209,md_34901,112386
3412881,419,209,md_34901,112390
3412882,420,208,md_34901,112442
3412883,422,207,md_34901,112363
3412884,424,207,md_34901,112149
3412886,426,207,md_34901,112147
3412887,427,207,md_34901,112144
3412888,428,206,md_34901,112140
3412889,430,206,md_34901,112130
3412890,431,206,md_34901,112131
3412891,433,205,md_34901,112120
3412892,434,205,md_34901,112119
3412894,436,205,md_34901,112097
3412895,437,205,md_34901,112098
3412896,439,204,md_34901,112101
3412899,441,204,md_34901,111899
3412900,443,204,md_34901,111903
3412901,444,204,md_34901,111882
3412902,445,202,md_34901,111927
3412903,447,203,md_34901,111930
3412904,448,203,md_34901,106735
3412905,449,202,md_34901,106733
3412906,450,202,md_34901,106722
3412907,452,202,md_34901,106716
3412908,453,202,md_34901,106717
3412909,454,202,md_34901,106706
3412911,456,202,md_34901,106628
3412912,458,202,md_34901,106632
3412913,460,202,md_34901,106654
3412914,461,202,md_34901,106653
3412915,462,202,md_34901,106648
3412916,464,201,md_34901,107369
3412917,464,200,md_34901,107370
3412918,467,199,md_34901,107408
3412919,467,201,md_34901,107374
3412920,468,200,md_34901,107376
3412921,469,199,md_34901,107406
3412923,471,199,md_34901,107392
3412924,473,198,md_34901,107479
3412625,284,115,md_34902,71413
3412627,282,115,md_34902,71395
3412628,284,115,md_34902,71413
3412638,282,53,md_34902,68829
3412641,323,57,md_34902,79214
3412643,323,55,md_34902,79248
3412644,322,54,md_34902,79250
3412646,322,56,md_34902,79212
3412678,477,150,md_34902,103117
3412679,475,151,md_34902,103120
3412680,473,151,md_34902,103124
3412681,472,151,md_34902,103125
3412683,471,150,md_34902,102953
3412684,469,151,md_34902,102956
3412685,466,152,md_34902,102980
3412687,464,151,md_34902,102975
3412688,463,151,md_34902,102848
3412689,462,152,md_34902,102844
3412690,462,151,md_34902,102849
3412692,460,151,md_34902,102863
3412693,459,151,md_34902,102864
3412694,456,152,md_34902,102784
3412695,456,151,md_34902,102869
3412696,454,150,md_34902,102696
3412697,453,150,md_34902,102701
3412698,452,150,md_34902,102702
3412700,451,150,md_34902,102707
3412702,449,150,md_34902,102717
3412703,448,150,md_34902,102716
3412704,447,148,md_34902,101455
3412705,445,148,md_34902,101451
3412706,445,147,md_34902,101470
3412707,443,147,md_34902,101472
3412708,442,146,md_34902,101474
3412709,441,147,md_34902,101486
3412710,441,146,md_34902,101485
3412711,440,147,md_34902,101487
3412712,439,146,md_34902,101523
3412713,437,146,md_34902,101533
3412714,437,147,md_34902,101534
3412716,435,145,md_34902,101540
3412718,432,145,md_34902,101547
3412720,431,145,md_34902,101886
3412721,430,143,md_34902,101891
3412722,430,144,md_34902,101884
3412723,428,145,md_34902,101881
3412724,427,142,md_34902,101945
3412725,427,144,md_34902,101829
3412726,426,142,md_34902,101944
3412727,424,143,md_34902,101951
3412728,423,142,md_34902,101955
3412729,422,142,md_34902,101954
3412730,422,141,md_34902,101959
3412731,421,142,md_34902,101965
3412732,420,141,md_34902,101963
3412733,419,142,md_34902,101969
3412734,418,141,md_34902,101981
3412735,417,140,md_34902,101979
3412736,415,140,md_34902,98725
3412737,415,139,md_34902,98714
3412738,414,138,md_34902,98712
3412739,413,137,md_34902,98706
3412740,413,139,md_34902,98716
3412742,412,138,md_34902,98718
3412743,411,138,md_34902,98699
3412745,409,138,md_34902,98695
3412746,409,137,md_34902,98690
3412747,407,138,md_34902,98771
3412749,407,137,md_34902,98772
3412750,406,136,md_34902,98774
3412751,405,136,md_34902,98777
3412753,404,136,md_34902,98778
3412754,403,135,md_34902,98586
3412755,403,134,md_34902,98587
3412756,402,134,md_34902,98584
3412757,401,134,md_34902,98583
3412758,400,134,md_34902,98580
3412759,400,131,md_34902,98575
3412760,400,133,md_34902,98579
3412762,398,133,md_34902,98503
3412763,397,133,md_34902,98504
3412764,396,133,md_34902,98507
3412765,396,132,md_34902,98506
3412766,395,132,md_34902,98527
3412768,394,132,md_34902,98524
3412769,393,131,md_34902,98532
3412770,392,131,md_34902,98533
3412771,391,131,md_34902,98330
3412772,390,130,md_34902,98328
3412773,389,130,md_34902,98333
3412774,389,129,md_34902,98322
3412775,388,129,md_34902,98321
3412776,387,129,md_34902,98316
3412777,386,129,md_34902,98317
3412778,385,129,md_34902,98306
3412779,384,129,md_34902,98307
3412780,383,129,md_34902,120148
3412781,383,128,md_34902,120149
3412783,381,128,md_34902,120153
3412784,380,128,md_34902,120154
3412785,379,128,md_34902,120165
3412786,379,127,md_34902,76442
3412788,377,126,md_34902,76439
3412789,376,127,md_34902,76437
3412790,374,125,md_34902,76397
3412791,373,125,md_34902,76386
3412792,372,124,md_34902,76384
3412793,371,125,md_34902,76380
3412795,370,125,md_34902,76381
3412796,368,124,md_34902,76368
3412797,367,124,md_34902,76207
3412798,366,124,md_34902,76206
3412799,365,124,md_34902,76193
3412801,364,124,md_34902,76192
3412802,363,124,md_34902,76191
3412803,362,124,md_34902,76190
3412804,362,123,md_34902,76171
3412806,359,123,md_34902,76144
3412807,358,122,md_34902,76146
3412808,357,122,md_34902,76151
3412810,355,122,md_34902,76105
3412811,354,121,md_34902,76103
3412813,353,121,md_34902,76098
3412814,351,121,md_34902,75454
3412815,350,121,md_34902,75453
3412816,349,121,md_34902,75448
3412817,349,120,md_34902,75451
3412818,347,121,md_34902,75398
3412819,347,120,md_34902,75397
3412820,346,120,md_34902,75396
3412821,344,120,md_34902,75392
3412822,343,120,md_34902,75391
3412823,342,120,md_34902,75388
3412824,340,119,md_34902,75311
3412825,340,120,md_34902,75386
3412826,339,120,md_34902,75333
3412827,338,120,md_34902,75332
3412828,338,118,md_34902,75314
3412829,336,119,md_34902,75327
3412830,334,120,md_34902,75196
3412831,334,118,md_34902,75202
3412832,333,119,md_34902,75214
3412833,332,118,md_34902,75212
3412834,331,118,md_34902,75217
3412836,329,118,md_34902,75223
3412837,327,117,md_34902,75046
3412838,326,118,md_34902,75048
3412839,325,119,md_34902,75052
3412840,325,118,md_34902,75053
3412841,323,119,md_34902,75056
3412842,322,119,md_34902,75057
3412843,321,118,md_34902,75069
3412844,320,118,md_34902,75068
3412845,319,117,md_34902,72388
3412847,317,117,md_34902,72392
3412848,316,118,md_34902,72396
3412849,314,117,md_34902,72413
3412850,313,118,md_34902,72407
3412851,312,117,md_34902,72409
3412852,310,118,md_34902,72232
3412853,310,117,md_34902,72231
3412855,308,117,md_34902,72225
3412856,307,117,md_34902,72244
3412857,306,117,md_34902,72247
3412858,304,117,md_34902,72251
3412860,302,117,md_34902,72135
3412861,301,117,md_34902,72136
3412864,299,117,md_34902,72158
3412866,297,117,md_34902,72152
3412867,295,117,md_34902,71974
3412869,293,117,md_34902,71970
3412871,291,117,md_34902,71988
3412872,289,117,md_34902,71992
3412873,288,117,md_34902,71995
3412875,287,117,md_34902,71364
3412876,285,117,md_34902,71368
3412877,284,117,md_34902,71371
3412878,283,117,md_34902,71390
3412879,282,117,md_34902,71389
3412880,282,115,md_34902,71395
3412881,280,117,md_34902,71385
3412882,279,117,md_34902,71206
3412883,278,117,md_34902,71207
3412885,276,117,md_34902,71201
3412887,274,117,md_34902,71223
3412888,272,117,md_34902,71227
3412889,271,117,md_34902,71108
3412890,270,117,md_34902,71111
3412891,269,113,md_34902,71154
3412892,268,113,md_34902,71155
3412907,252,112,md_34902,49242
3412908,252,113,md_34902,49243
3412920,239,117,md_34902,49644
3412922,238,117,md_34902,49645
3412923,236,117,md_34902,49635
3412924,235,116,md_34902,49631
3412925,234,115,md_34902,49611
3412926,232,117,md_34902,49619
3412927,232,116,md_34902,49616
3412928,231,115,md_34902,49594
3412929,229,117,md_34902,49544
3412930,228,118,md_34902,49548
3412931,227,117,md_34902,49566
3412932,226,117,md_34902,49565
3412933,226,118,md_34902,49554
3412781,291,45,md_34903,67676
3412782,289,43,md_34903,67660
3412783,291,45,md_34903,67676
3412784,289,43,md_34903,67660
3412785,291,45,md_34903,67676
3412787,287,45,md_34903,68868
3412788,286,45,md_34903,68871
